Store,Dept,Date,Weekly_Sales,IsHoliday
26,92,2012-01-20,84689.87,False
21,46,2011-11-04,19685.8,False
35,94,2012-09-14,27.16,False
13,29,2011-04-29,4869.43,False
42,16,2010-10-22,1009.29,False
35,4,2010-03-26,23074.81,False
26,2,2012-03-23,23282.76,False
24,21,2010-04-23,5155.34,False
14,25,2011-03-11,10800.43,False
17,95,2010-05-07,52180.29,False
39,83,2011-04-08,5575.82,False
5,7,2012-02-17,6372.94,False
18,30,2012-02-03,4850.6,False
22,42,2011-01-07,6602.19,False
35,5,2011-02-11,29677.02,True
13,93,2012-02-17,56076.13,False
3,1,2012-05-04,6635.58,False
3,31,2011-10-28,660.91,False
3,97,2011-06-24,420.12,False
23,45,2010-10-08,31.41,False
8,52,2012-06-01,1661.93,False
16,38,2010-06-25,52309.84,False
1,52,2012-06-29,1514.02,False
27,28,2011-03-11,913.32,False
12,12,2012-09-21,4522.17,False
4,60,2011-06-10,519.2,False
18,20,2010-07-23,9756.03,False
19,11,2011-04-29,14400.87,False
11,49,2010-05-21,9436.48,False
2,11,2012-03-02,18766.28,False
20,46,2010-09-24,26099.92,False
8,46,2011-02-04,16246.84,False
23,13,2010-05-28,41363.29,False
40,93,2010-04-02,35022.38,False
37,20,2010-09-24,3.0,False
10,38,2012-09-21,88964.54,False
24,8,2012-03-23,49015.92,False
22,34,2010-12-24,27107.5,False
19,91,2010-10-01,52791.88,False
37,14,2011-03-04,1203.48,False
28,6,2010-02-26,8301.41,False
28,59,2011-12-09,2526.76,False
24,58,2012-07-06,2765.0,False
14,3,2011-10-14,12051.54,False
7,80,2011-11-25,544.06,True
10,40,2012-01-13,105041.12,False
16,46,2010-05-21,11844.28,False
23,81,2012-06-29,8671.67,False
44,80,2011-10-28,4874.67,False
1,40,2010-03-26,57837.28,False
7,46,2012-07-27,18116.68,False
35,17,2011-03-04,16154.88,False
30,7,2011-05-06,449.68,False
23,98,2012-04-13,3.92,False
42,23,2012-09-21,19.44,False
24,38,2011-06-17,63155.59,False
15,95,2011-02-11,24580.12,True
24,34,2010-05-21,18073.0,False
45,2,2012-08-03,37472.02,False
35,97,2012-01-27,2608.38,False
8,17,2010-06-25,6544.73,False
10,10,2011-09-30,46741.08,False
28,24,2011-04-22,7401.43,False
44,96,2012-10-19,3280.83,False
27,19,2012-08-24,1910.36,False
3,98,2010-11-19,15.0,False
28,28,2011-06-10,494.71,False
42,40,2011-06-03,18735.8,False
20,46,2012-04-13,32770.89,False
35,80,2012-10-05,17.36,False
30,92,2011-07-15,47233.65,False
9,71,2010-07-16,1730.0,False
4,5,2012-09-07,35199.92,True
36,90,2012-04-06,30405.38,False
33,5,2010-03-05,255.0,False
24,67,2010-03-19,10008.7,False
35,10,2010-12-03,13061.02,False
2,96,2010-03-26,27575.96,False
45,36,2010-12-17,2635.0,False
11,55,2012-01-13,9100.08,False
45,20,2010-03-12,6300.18,False
13,48,2012-03-09,1893.0,False
22,12,2012-10-05,3195.46,False
23,32,2010-07-23,11222.06,False
37,12,2012-05-11,295.66,False
15,96,2012-03-23,2443.48,False
14,47,2011-12-09,-59.0,False
15,30,2011-12-02,2269.66,False
40,85,2012-08-17,1818.79,False
24,94,2012-06-22,64858.14,False
26,87,2012-02-17,21712.22,False
5,2,2011-11-18,11568.77,False
17,82,2010-10-01,14561.26,False
22,8,2011-03-11,37941.38,False
34,32,2010-04-16,2925.92,False
35,58,2010-02-26,3658.0,False
12,10,2010-10-22,16301.04,False
42,22,2012-04-06,-17.88,False
12,24,2010-06-11,9901.37,False
31,28,2011-07-29,266.83,False
13,34,2011-09-02,13117.52,False
16,97,2011-04-29,1365.75,False
32,74,2011-07-08,13757.58,False
32,19,2011-10-14,1968.84,False
10,71,2012-05-25,14884.65,False
39,12,2010-09-17,4575.99,False
6,31,2010-10-15,2544.5,False
29,60,2012-10-12,171.0,False
34,16,2010-10-01,8790.55,False
35,1,2012-06-01,11256.0,False
44,93,2011-08-26,11344.38,False
34,56,2010-03-26,6132.04,False
13,14,2010-12-10,47149.55,False
33,17,2011-08-19,173.39,False
9,38,2012-01-06,84106.09,False
33,4,2012-03-02,6022.47,False
34,46,2010-04-30,15906.05,False
8,71,2010-02-19,5386.0,False
13,6,2011-08-26,7495.84,False
28,13,2011-06-17,37545.63,False
41,34,2012-05-11,15320.82,False
41,3,2011-01-21,16435.09,False
34,54,2011-02-04,50.92,False
43,6,2011-04-22,21.76,False
31,44,2010-04-16,2145.19,False
27,79,2010-08-13,39401.78,False
21,90,2010-11-19,9950.41,False
25,20,2010-08-06,4787.28,False
37,92,2010-02-12,59918.91,True
20,52,2012-07-13,2581.88,False
38,83,2010-04-09,2382.7,False
2,85,2011-06-24,3425.2,False
40,90,2012-01-06,69321.49,False
26,67,2010-05-21,8608.61,False
32,98,2010-10-15,8340.51,False
45,26,2011-06-17,6814.83,False
9,94,2012-10-26,233.02,False
8,71,2012-08-31,1970.56,False
26,23,2011-04-29,9900.64,False
26,83,2011-09-30,2314.55,False
18,27,2011-08-19,2488.44,False
8,46,2012-07-27,16744.64,False
24,25,2011-03-11,9382.32,False
29,33,2012-08-03,2582.86,False
14,34,2012-04-27,23657.51,False
10,11,2010-06-04,37806.05,False
12,1,2012-02-24,14947.04,False
43,81,2011-01-21,19053.01,False
39,83,2012-05-25,5202.63,False
28,40,2010-07-23,39292.29,False
26,25,2011-04-29,7176.97,False
25,34,2010-10-08,10938.0,False
37,80,2010-10-08,10447.68,False
28,2,2010-07-02,60944.17,False
19,40,2011-07-29,48544.87,False
3,71,2011-02-11,636.09,True
2,93,2010-10-22,61429.36,False
16,41,2012-08-03,2153.58,False
15,93,2010-08-20,377.42,False
39,72,2010-10-29,30522.72,False
15,87,2012-06-15,9673.54,False
35,98,2011-07-08,170.08,False
6,32,2011-10-14,7911.42,False
44,87,2012-03-16,284.68,False
14,34,2010-02-26,22260.61,False
11,34,2012-07-20,23165.87,False
26,82,2011-06-10,13327.75,False
11,71,2010-02-12,16165.72,True
6,8,2011-01-21,45517.74,False
40,17,2011-09-23,8384.31,False
26,72,2011-03-11,46959.65,False
30,56,2011-07-08,8.0,False
42,59,2011-09-30,26.97,False
32,82,2012-05-04,19547.46,False
44,31,2012-09-28,12.24,False
38,17,2011-09-16,409.04,False
3,34,2012-09-21,3560.93,False
35,79,2011-12-30,21365.19,True
37,95,2011-09-23,53378.13,False
35,36,2011-07-01,7283.0,False
23,22,2010-08-20,26310.76,False
17,91,2012-10-05,15027.24,False
26,19,2010-10-01,1787.44,False
24,52,2010-09-03,1010.46,False
8,2,2012-04-13,33311.76,False
28,6,2012-08-03,2844.76,False
35,35,2011-03-25,2793.85,False
39,54,2010-08-13,363.0,False
34,22,2011-06-17,5386.24,False
5,82,2011-07-22,3097.62,False
36,81,2010-10-01,13541.88,False
14,56,2012-05-04,13531.6,False
27,7,2011-07-01,60649.26,False
23,54,2010-08-06,725.0,False
17,36,2010-10-15,1324.0,False
27,14,2011-07-08,27394.1,False
13,10,2012-06-01,32814.76,False
40,72,2012-01-13,22412.61,False
26,41,2012-01-27,877.5,False
2,24,2010-03-05,8678.56,False
12,24,2011-03-04,10417.91,False
30,1,2010-04-23,9563.17,False
2,81,2010-04-16,32165.46,False
17,1,2010-03-05,17728.27,False
18,59,2011-02-25,561.4,False
12,83,2011-10-07,122.92,False
10,49,2010-02-05,23493.11,False
41,14,2012-01-20,13784.25,False
40,49,2010-02-26,-23.99,False
34,31,2011-11-25,861.6,True
14,35,2010-02-19,3505.0,False
27,1,2012-02-17,62503.57,False
28,82,2010-12-10,23602.59,False
16,44,2012-09-14,4151.42,False
12,67,2010-04-30,6058.26,False
22,46,2010-05-14,22727.08,False
10,21,2011-10-14,8724.99,False
3,21,2011-09-30,1236.58,False
17,74,2012-06-15,11738.95,False
32,92,2011-02-04,106460.36,False
44,3,2010-08-20,592.68,False
40,96,2011-07-01,24505.56,False
44,28,2012-09-21,39.86,False
23,12,2010-04-23,7547.24,False
19,10,2011-02-25,23787.86,False
23,80,2012-05-04,1757.44,False
40,1,2012-06-01,13972.3,False
11,46,2011-06-10,30153.69,False
9,85,2012-10-12,583.89,False
14,58,2012-09-28,28085.0,False
2,33,2012-01-20,3530.41,False
11,46,2012-07-27,27084.05,False
39,16,2011-03-18,59721.84,False
16,14,2010-04-23,5126.66,False
33,38,2010-10-01,8463.25,False
9,36,2010-09-10,462.0,True
43,87,2012-06-08,145.26,False
1,59,2011-08-05,380.22,False
18,30,2011-09-23,4545.35,False
39,98,2011-02-11,11317.6,True
23,13,2012-03-16,33098.87,False
37,9,2012-08-10,80.4,False
22,44,2011-11-04,5700.54,False
28,55,2010-09-10,8266.4,True
26,8,2012-06-08,31238.01,False
42,93,2012-06-01,29363.07,False
22,58,2011-04-15,665.0,False
44,79,2011-04-08,4056.48,False
31,58,2012-05-04,4640.0,False
44,72,2010-11-26,120.86,True
42,38,2011-05-06,43272.25,False
18,91,2010-07-09,8421.9,False
5,30,2012-03-09,944.94,False
27,95,2010-08-27,125035.16,False
7,10,2010-05-07,17424.5,False
25,46,2011-03-11,18150.83,False
26,35,2012-01-13,894.29,False
41,79,2012-09-28,21540.72,False
15,29,2011-04-08,4896.16,False
6,90,2011-05-06,50406.16,False
38,81,2011-02-04,11045.67,False
19,37,2011-05-13,2299.5,False
6,9,2011-12-30,44010.24,True
1,37,2011-08-12,2620.3,False
1,91,2011-04-01,59382.04,False
24,7,2012-09-14,17206.91,False
45,27,2012-10-26,1459.97,False
34,56,2010-08-20,902.45,False
11,91,2011-03-25,39479.99,False
8,18,2012-09-21,4190.93,False
26,81,2010-05-14,18270.69,False
22,44,2011-10-28,8209.65,False
19,40,2010-04-09,51477.1,False
18,90,2011-01-28,16704.43,False
31,71,2012-09-14,3198.5,False
42,87,2010-04-09,214.96,False
45,56,2010-06-04,10091.74,False
33,38,2011-01-21,11175.99,False
33,91,2010-07-23,9473.62,False
39,67,2011-07-01,7486.77,False
21,74,2012-02-10,12505.69,True
3,32,2010-07-23,3027.05,False
12,82,2011-03-25,13740.81,False
14,29,2010-08-27,10628.16,False
24,71,2012-03-30,3893.55,False
44,81,2010-10-08,6867.88,False
18,27,2011-11-25,5447.52,True
2,35,2010-06-18,4397.0,False
7,31,2012-05-18,588.86,False
38,25,2012-09-28,72.73,False
4,36,2012-04-27,3613.0,False
45,25,2011-10-07,8880.18,False
38,59,2012-06-08,6.97,False
33,20,2011-07-15,141.23,False
8,46,2011-05-27,19607.21,False
35,1,2010-11-19,12590.49,False
43,14,2010-05-21,2063.19,False
10,36,2012-02-17,2125.5,False
25,92,2010-04-30,35344.88,False
40,95,2012-08-17,71647.37,False
21,44,2011-12-16,7207.43,False
30,87,2010-09-17,184.98,False
24,22,2010-07-30,13400.04,False
43,40,2011-04-15,18153.6,False
2,35,2010-09-03,2686.0,False
32,92,2010-09-17,90862.99,False
41,46,2011-10-28,24788.59,False
42,32,2010-10-08,30.0,False
3,72,2012-10-19,30939.46,False
5,79,2011-04-15,4808.52,False
44,40,2012-07-27,14504.45,False
42,42,2010-11-26,160.66,True
42,52,2011-11-25,23.27,True
10,29,2011-12-23,34922.64,False
35,85,2012-06-29,1846.19,False
21,41,2010-10-08,5293.29,False
34,20,2011-10-14,2853.8,False
42,80,2012-04-20,14609.64,False
7,14,2011-06-17,9313.01,False
9,2,2012-03-16,25812.28,False
21,32,2012-04-20,8452.94,False
40,48,2010-11-05,1659.0,False
3,96,2010-11-12,3373.72,False
18,59,2011-07-08,304.21,False
38,91,2011-05-06,29895.89,False
24,35,2011-11-11,2428.7,False
41,93,2012-10-19,36342.37,False
2,33,2010-07-30,9493.75,False
43,80,2011-04-15,19184.15,False
43,81,2010-08-13,21656.44,False
45,97,2012-10-26,6817.48,False
33,96,2011-03-25,8897.98,False
22,28,2011-02-04,1188.88,False
20,46,2012-04-27,33123.6,False
29,55,2012-07-27,2109.17,False
38,85,2012-07-13,73.71,False
17,58,2012-07-27,560.0,False
18,46,2010-02-19,25336.88,False
42,91,2011-07-15,51352.04,False
22,95,2011-03-04,57524.32,False
15,42,2010-03-05,2920.1,False
10,74,2011-12-09,36978.26,False
19,18,2010-11-26,36519.24,True
40,28,2012-10-26,466.49,False
11,79,2010-09-24,26379.14,False
36,26,2011-08-12,130.62,False
26,29,2012-05-18,2364.41,False
44,9,2011-09-23,122.58,False
9,55,2011-07-08,6306.44,False
1,35,2010-11-12,2229.0,False
7,35,2011-08-19,458.58,False
2,7,2011-06-24,33210.32,False
27,10,2011-10-07,40510.04,False
41,12,2011-06-03,6067.21,False
3,11,2011-04-22,12674.61,False
18,49,2012-08-10,10336.15,False
15,30,2010-05-28,4778.23,False
15,94,2010-04-02,0.98,False
31,18,2011-07-22,0.4,False
16,93,2011-03-04,-18.66,False
19,27,2010-05-21,2101.75,False
15,80,2010-04-02,112.07,False
26,82,2011-12-02,19981.12,False
14,92,2011-02-25,180354.83,False
21,60,2012-05-04,234.0,False
4,90,2010-08-27,77344.48,False
34,59,2011-04-29,275.23,False
41,60,2011-06-03,440.0,False
24,23,2010-03-26,24251.47,False
34,59,2010-07-09,524.82,False
19,74,2012-01-13,16970.24,False
43,25,2012-10-12,47.06,False
8,38,2010-03-12,53173.17,False
26,29,2010-06-25,2714.86,False
6,35,2012-08-10,3386.33,False
15,7,2010-07-09,26896.5,False
14,23,2010-10-22,38946.26,False
6,82,2012-09-07,20332.01,True
13,85,2012-05-04,4459.66,False
34,54,2011-04-22,5.5,False
25,67,2012-09-07,6081.24,True
28,14,2011-10-07,17017.42,False
44,56,2011-09-09,62.44,True
10,17,2010-10-22,23515.71,False
39,95,2012-09-14,111668.96,False
20,12,2012-01-20,4316.83,False
3,85,2011-10-21,826.93,False
33,67,2011-05-20,583.84,False
35,36,2012-07-13,4682.0,False
4,81,2011-03-04,29211.01,False
12,42,2012-05-11,6580.55,False
32,90,2011-01-07,60184.08,False
28,20,2012-10-12,4073.27,False
40,7,2010-11-19,19162.06,False
23,35,2012-05-11,6086.56,False
21,4,2012-09-07,19210.71,True
12,6,2012-07-27,5170.63,False
10,21,2010-07-16,10294.26,False
38,4,2012-01-27,11607.22,False
17,3,2011-09-02,32525.06,False
2,85,2011-04-15,3554.21,False
8,6,2011-09-02,2429.37,False
27,50,2010-05-21,3328.0,False
18,25,2011-10-14,15361.61,False
35,82,2011-05-20,8408.63,False
17,79,2011-01-07,25951.65,False
35,14,2011-03-04,26142.34,False
15,5,2010-11-26,75002.25,True
29,74,2011-06-24,8470.87,False
32,97,2011-07-22,18464.63,False
26,34,2011-03-25,6871.93,False
17,19,2012-01-13,3453.37,False
2,60,2012-03-02,261.0,False
19,31,2011-03-04,2488.97,False
41,28,2010-06-04,258.74,False
39,38,2012-01-13,48013.07,False
30,81,2012-05-18,12105.97,False
26,11,2011-07-15,13408.31,False
1,1,2011-08-19,14689.24,False
30,81,2012-03-02,11210.06,False
31,91,2010-07-16,71406.26,False
4,92,2011-03-18,154902.77,False
24,21,2011-06-10,5482.93,False
19,30,2011-05-13,5030.22,False
35,28,2012-08-24,399.33,False
13,27,2012-03-09,2597.32,False
1,81,2012-05-11,31571.96,False
40,13,2011-04-15,18415.08,False
6,41,2010-07-02,1132.83,False
40,8,2012-10-19,35096.14,False
25,56,2011-09-09,1829.47,True
18,92,2010-12-17,46922.68,False
19,3,2010-11-12,13485.99,False
8,56,2012-01-20,843.85,False
9,24,2011-11-04,3787.36,False
10,40,2010-03-26,106023.55,False
5,7,2011-03-18,6165.56,False
1,12,2011-04-29,9874.94,False
40,6,2012-04-27,2096.66,False
24,17,2011-02-04,12452.22,False
15,46,2012-06-29,14122.52,False
6,20,2012-06-22,11996.31,False
22,38,2010-07-16,63071.51,False
19,83,2012-05-04,3758.5,False
14,85,2012-09-14,1947.33,False
27,4,2010-07-30,45100.95,False
23,60,2012-08-17,117.0,False
44,11,2011-02-04,905.75,False
4,81,2011-01-21,30993.65,False
6,37,2012-07-06,4002.95,False
12,92,2011-07-08,25145.8,False
33,32,2012-06-01,35.0,False
40,72,2011-09-30,31787.32,False
13,54,2010-11-26,87.76,True
21,38,2012-05-04,42438.96,False
42,8,2010-07-16,15702.13,False
7,26,2011-11-04,2590.8,False
12,33,2012-06-01,7803.81,False
25,12,2010-09-17,3507.11,False
36,32,2012-09-28,3.75,False
16,38,2012-02-10,65184.58,True
27,34,2011-12-30,11938.7,True
44,25,2011-12-23,33.84,False
28,85,2010-07-16,1758.99,False
39,79,2010-02-12,34872.32,True
17,27,2010-04-16,1264.5,False
38,72,2010-06-11,68.93,False
20,7,2012-05-25,50857.47,False
9,81,2012-07-27,2437.88,False
3,91,2010-06-25,332.62,False
24,49,2012-07-27,5404.9,False
4,24,2010-12-17,20027.66,False
33,38,2011-03-04,13971.68,False
3,17,2010-05-28,2236.01,False
35,4,2012-05-11,16837.52,False
41,14,2010-05-28,14560.92,False
39,44,2011-08-05,3250.18,False
18,25,2010-04-23,18322.75,False
11,42,2011-08-26,5796.85,False
17,32,2012-08-10,5959.66,False
7,29,2010-12-17,2204.11,False
20,6,2011-03-25,6781.67,False
23,82,2010-03-05,19277.82,False
7,80,2011-08-26,579.83,False
2,44,2012-05-25,5611.6,False
33,7,2010-08-27,159.5,False
4,87,2010-06-25,12840.26,False
36,21,2012-07-06,173.59,False
1,56,2011-04-08,13853.2,False
22,29,2010-04-02,7214.0,False
4,71,2011-04-15,7579.56,False
35,59,2010-12-24,26132.28,False
43,8,2010-10-15,14644.31,False
25,46,2010-11-05,16021.85,False
23,8,2011-11-18,36668.86,False
36,4,2012-05-25,9011.38,False
18,51,2011-06-10,7.0,False
27,33,2012-06-08,8609.08,False
4,37,2010-03-05,5088.13,False
31,79,2012-05-18,35218.24,False
29,46,2012-03-02,12087.07,False
44,25,2011-04-29,27.5,False
25,30,2012-06-29,2631.12,False
31,96,2012-08-17,29388.64,False
6,72,2010-04-09,74329.29,False
31,21,2012-05-25,4431.11,False
7,9,2012-07-20,53274.86,False
20,1,2012-02-10,48824.09,True
1,27,2010-08-27,1898.48,False
5,49,2012-08-03,20.91,False
2,45,2010-03-19,26.0,False
23,41,2011-11-25,2456.37,True
3,56,2010-05-21,1853.77,False
13,7,2011-09-16,44375.4,False
11,82,2011-07-15,22031.88,False
13,82,2011-12-09,52788.52,False
3,19,2011-02-25,587.84,False
9,35,2011-10-14,1247.85,False
29,29,2010-06-18,4311.92,False
21,44,2010-07-16,4761.15,False
22,56,2010-05-14,20206.78,False
7,51,2010-02-12,8.32,True
18,38,2010-07-02,76567.23,False
3,26,2012-08-24,2347.12,False
16,8,2012-01-27,13231.54,False
40,11,2010-03-12,9704.22,False
41,34,2010-02-26,10964.5,False
38,31,2011-06-17,48.0,False
34,54,2010-09-17,100.47,False
2,94,2010-05-07,73059.53,False
22,32,2012-10-05,4500.57,False
30,81,2012-02-10,10586.55,True
40,55,2010-06-25,7962.54,False
26,34,2012-02-24,7071.74,False
21,25,2010-08-20,20950.22,False
8,34,2011-05-13,8583.44,False
13,7,2012-01-13,25694.95,False
38,38,2012-07-20,100618.04,False
31,1,2010-02-05,18187.71,False
23,55,2011-06-24,12220.43,False
27,11,2010-04-30,15792.34,False
41,14,2012-09-21,18182.82,False
39,82,2010-09-10,14828.64,True
2,74,2010-03-19,18825.6,False
9,14,2011-01-14,5612.63,False
8,2,2012-07-20,35326.51,False
10,95,2011-11-25,58993.04,True
27,35,2010-08-20,2741.5,False
34,87,2011-02-04,5052.76,False
44,46,2011-10-14,5368.97,False
28,79,2012-09-07,44471.19,True
45,31,2012-06-22,2056.59,False
30,4,2012-10-26,12908.33,False
19,30,2010-12-17,3013.72,False
19,11,2010-06-18,21642.66,False
22,13,2010-03-05,40959.7,False
4,72,2011-09-30,75502.22,False
27,85,2011-03-11,2763.86,False
44,16,2010-09-17,656.23,False
4,12,2011-09-09,9614.38,True
17,51,2011-05-20,7.92,False
43,81,2011-03-11,18054.68,False
45,44,2010-04-02,2501.47,False
9,19,2012-06-08,1174.33,False
2,44,2011-09-09,7298.66,True
25,87,2012-08-31,6322.85,False
10,58,2010-04-30,2733.0,False
20,10,2011-03-25,34281.11,False
39,83,2012-07-20,6317.7,False
27,81,2010-10-29,28471.46,False
22,30,2012-09-28,4076.2,False
10,4,2010-09-24,44914.25,False
16,28,2012-06-15,161.52,False
3,10,2011-05-20,10142.35,False
23,6,2011-05-27,6765.16,False
6,12,2011-10-28,6197.57,False
42,46,2012-08-03,5693.21,False
37,18,2011-02-18,332.75,False
3,98,2011-11-25,23.73,True
6,38,2011-05-27,75965.71,False
2,87,2010-09-03,26709.38,False
19,23,2010-02-05,25160.36,False
43,4,2010-04-30,19582.19,False
12,93,2010-02-19,320.01,False
35,23,2010-07-02,58454.65,False
31,16,2011-10-28,4084.99,False
42,93,2011-01-28,26630.7,False
26,49,2012-09-21,3513.79,False
34,79,2011-06-10,15181.87,False
4,91,2011-11-25,67393.14,True
40,36,2012-07-13,310.98,False
11,71,2010-12-03,8640.56,False
7,34,2012-08-31,4445.99,False
14,16,2010-06-18,76467.65,False
32,32,2012-07-13,5166.96,False
29,91,2012-09-21,4488.35,False
12,97,2010-03-19,2340.97,False
17,21,2010-08-06,4334.98,False
33,93,2010-07-23,31801.97,False
38,94,2011-10-28,20959.77,False
14,7,2011-12-02,109612.67,False
12,14,2012-01-06,21324.42,False
29,22,2011-04-01,5671.94,False
19,46,2010-04-23,21504.23,False
39,11,2011-08-12,21984.33,False
33,83,2011-07-29,2256.61,False
27,1,2010-12-24,74365.19,False
5,92,2012-09-14,8388.58,False
11,4,2011-09-16,28383.43,False
12,90,2012-10-26,11093.0,False
37,91,2010-06-04,29357.13,False
4,38,2012-01-27,96083.23,False
16,67,2012-09-28,3010.95,False
14,97,2010-07-30,26311.27,False
41,31,2010-08-13,6244.54,False
34,81,2011-06-17,15865.0,False
28,12,2010-07-16,2851.35,False
22,19,2012-10-05,1107.8,False
8,92,2011-12-09,73398.07,False
36,23,2011-09-09,7.96,True
35,60,2011-07-08,61.6,False
23,67,2012-08-24,12566.42,False
2,81,2010-10-22,29138.39,False
2,44,2011-11-04,8739.15,False
18,26,2011-01-21,7234.73,False
40,11,2010-02-05,12635.04,False
18,10,2010-06-11,18202.81,False
18,31,2010-07-30,3994.53,False
21,46,2010-07-09,17986.92,False
39,5,2010-06-25,20784.22,False
11,4,2011-11-25,35035.34,True
26,59,2011-04-22,257.4,False
44,1,2011-07-29,7296.82,False
3,74,2012-10-05,3970.89,False
35,95,2010-02-19,51481.44,False
7,25,2011-07-29,5105.27,False
34,18,2012-05-11,1.0,False
14,2,2011-11-25,70368.0,True
5,16,2011-01-14,2907.1,False
34,93,2011-12-23,44754.1,False
